assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
54348386,55952,Scinax elaeochroa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Scinax,elaeochroa,,,,"(Cope, 1875)",Least Concern,,3.1,Stable,Global
54348538,55993,Scinax rostratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Scinax,rostratus,,,,"(Peters, 1863)",Least Concern,,3.1,Stable,Global
54348918,56008,Smilisca phaeota,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,phaeota,,,,"(Cope, 1862)",Least Concern,,3.1,Increasing,Global
54349053,56011,Smilisca sordida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,sordida,,,,"(Peters, 1863)",Least Concern,,3.1,Stable,Global
54349179,56390,Pristimantis achatinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,achatinus,,,,"(Boulenger, 1898)",Least Concern,,3.1,Stable,Global
54349286,56445,Craugastor azueroensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,azueroensis,,,,"(Savage, 1975)",Endangered,B1ab(iii),3.1,Decreasing,Global
54349427,56498,Craugastor catalinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,catalinae,,,,"(Campbell &amp; Savage, 2000)",Critically Endangered,D,3.1,Decreasing,Global
54349571,56535,Pristimantis cruentus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,cruentus,,,,"(Peters, 1873)",Least Concern,,3.1,Stable,Global
54349700,56577,Craugastor emcelae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,emcelae,,,,"(Lynch, 1985)",Critically Endangered,D,3.1,Decreasing,Global
54349843,88298752,Craugastor fitzingeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,fitzingeri,,,,"(Schmidt, 1857)",Least Concern,,3.1,Stable,Global
54349953,56623,Craugastor gollmeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gollmeri,,,,"(Peters, 1863)",Least Concern,,3.1,Stable,Global
54350072,56658,Diasporus hylaeformis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,hylaeformis,,,,"(Cope, 1875)",Least Concern,,3.1,Stable,Global
54350247,56705,Strabomantis laticorpus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Strabomantis,laticorpus,,,,"(Myers and Lynch, 1997)",Data Deficient,,3.1,Unknown,Global
54350331,88299272,Craugastor longirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,longirostris,,,,"(Boulenger, 1898)",Least Concern,,3.1,Stable,Global
54350480,56757,Craugastor melanostictus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,melanostictus,,,,"(Cope, 1875)",Least Concern,,3.1,Unknown,Global
54350589,56775,Craugastor monnichorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,monnichorum,,,,"(Dunn, 1940)",Endangered,B1ab(iii),3.1,Decreasing,Global
54350678,56780,Pristimantis museosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,museosus,,,,"(Ibáñez, Jaramillo and Arosemena, 1994)",Vulnerable,A2ace,3.1,Decreasing,Global
54350778,56811,Craugastor opimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,opimus,,,,"(Savage and Myers, 2002)",Least Concern,,3.1,Decreasing,Global
54350864,56828,Pristimantis pardalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,pardalis,,,,"(Barbour, 1928)",Least Concern,,3.1,Decreasing,Global
54350982,56873,Craugastor polyptychus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,polyptychus,,,,"(Cope, 1886)",Least Concern,,3.1,Stable,Global
54351094,56895,Diasporus quidditus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,quidditus,,,,"(Lynch, 2001)",Least Concern,,3.1,Decreasing,Global
54351176,88299330,Craugastor raniformis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,raniformis,,,,"(Boulenger, 1896)",Least Concern,,3.1,Stable,Global
54351272,56901,Craugastor ranoides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,ranoides,,,,"(Cope, 1886)",Critically Endangered,A2ace,3.1,Decreasing,Global
54351441,56913,Craugastor rhyacobatrachus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,rhyacobatrachus,,,,"(Campbell &amp; Savage, 2000)",Critically Endangered,D,3.1,Decreasing,Global
54351576,56916,Pristimantis ridens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,ridens,,,,"(Cope, 1866)",Least Concern,,3.1,Stable,Global
54351828,56992,Craugastor talamancae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,talamancae,,,,"(Dunn, 1931)",Least Concern,,3.1,Decreasing,Global
54351959,57022,Craugastor underwoodi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,underwoodi,,,,"(Boulenger, 1896)",Least Concern,,3.1,Unknown,Global
54352086,57158,Leptodactylus poecilochilus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,poecilochilus,,,,"(Cope, 1862)",Least Concern,,3.1,Stable,Global
54352363,57761,Elachistocleis panamensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Elachistocleis,panamensis,,,,"(Dunn, Trapido &amp; Evans, 1948)",Least Concern,,3.1,Stable,Global
54352618,57993,Elachistocleis pearsei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Elachistocleis,pearsei,,,,"(Ruthven, 1914)",Least Concern,,3.1,Unknown,Global
54352765,58161,Pipa myersi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Pipa,myersi,,,,"Trueb, 1984",Endangered,B1ab(iii),3.1,Decreasing,Global
54352894,58746,Lithobates vibicarius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,vibicarius,,,,"(Cope, 1894)",Endangered,C2a(i),3.1,Decreasing,Global
54353249,59139,Bolitoglossa anthracina,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,anthracina,,,,"Brame, Savage, Wake &amp; Hanken, 2001",Endangered,B1ab(iii),3.1,Unknown,Global
54353371,59140,Bolitoglossa biseriata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,biseriata,,,,"Tanner, 1962",Least Concern,,3.1,Decreasing,Global
54353534,59151,Bolitoglossa cuna,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,cuna,,,,"Wake, Brame &amp; Duellman, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
54353626,59177,Bolitoglossa marmorea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,marmorea,,,,"(Tanner &amp; Brame, 1961)",Endangered,B1ab(iii),3.1,Decreasing,Global
54353739,59178,Bolitoglossa medemi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,medemi,,,,"Brame &amp; Wake, 1972",Least Concern,,3.1,Decreasing,Global
54353890,59181,Bolitoglossa minutula,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,minutula,,,,"Wake, Brame &amp; Duellman, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
54353999,59200,Bolitoglossa robusta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,robusta,,,,"(Cope, 1894)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
54354107,59205,Bolitoglossa schizodactyla,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,schizodactyla,,,,"Wake &amp; Brame, 1966",Least Concern,,3.1,Decreasing,Global
54354288,59214,Bolitoglossa taylori,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,taylori,,,,"Wake, Brame &amp; Myers, 1970",Endangered,B1ab(v),3.1,Decreasing,Global
54354374,59305,Oedipina alfaroi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,alfaroi,,,,"Dunn, 1921",Vulnerable,B1ab(iii),3.1,Decreasing,Global
54354519,59306,Oedipina alleni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,alleni,,,,"Taylor, 1954",Least Concern,,3.1,Stable,Global
54354645,59309,Oedipina collaris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,collaris,,,,"(Stejneger, 1907)",Data Deficient,,3.1,Unknown,Global
54354769,59310,Oedipina complex,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,complex,,,,"(Dunn, 1924)",Least Concern,,3.1,Decreasing,Global
54354918,175514743,Oedipina cyclocauda,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,cyclocauda,,,,"Taylor, 1952",Near Threatened,B1ab(iii),3.1,Decreasing,Global
54355057,59314,Oedipina gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,gracilis,,,,"Taylor, 1952",Endangered,C2a(i),3.1,Decreasing,Global
54355184,59315,Oedipina grandis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,grandis,,,,"Brame &amp; Duellman, 1970",Endangered,B1ab(iii),3.1,Decreasing,Global
54355296,59317,Oedipina maritima,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,maritima,,,,"García-París &amp; Wake, 2000",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
54355428,59318,Oedipina pacificensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,pacificensis,,,,"Taylor, 1952",Least Concern,,3.1,Stable,Global
54355527,59319,Oedipina parvipes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,parvipes,,,,"(Peters, 1879)",Least Concern,,3.1,Decreasing,Global
54355669,59518,Caecilia leucocephala,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Caecilia,leucocephala,,,,"Taylor, 1968",Least Concern,,3.1,Unknown,Global
54355789,59521,Caecilia nigricans,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Caecilia,nigricans,,,,"Boulenger, 1902",Least Concern,,3.1,Unknown,Global
54355915,59533,Caecilia volcani,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Caecilia,volcani,,,,"Taylor, 1969",Least Concern,,3.1,Unknown,Global
54356034,59544,Dermophis gracilior,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,gracilior,,,,"Günther, 1902",Data Deficient,,3.1,Unknown,Global
54356158,59548,Dermophis parviceps,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,parviceps,,,,"(Dunn, 1924)",Least Concern,,3.1,Unknown,Global
54356308,59562,Gymnopis multiplicata,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Gymnopis,multiplicata,,,,"Peters, 1874",Least Concern,,3.1,Decreasing,Global
54356433,59579,Oscaecilia elongata,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Oscaecilia,elongata,,,,"(Dunn, 1942)",Data Deficient,,3.1,Unknown,Global
54356546,59583,Oscaecilia ochrocephala,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Oscaecilia,ochrocephala,,,,"(Cope, 1866)",Least Concern,,3.1,Unknown,Global
54356666,61750,Incilius aucoinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,aucoinae,,,,"(O'Neill &amp; Mendelson, 2004)",Least Concern,,3.1,Stable,Global
54356758,61758,Incilius signifer,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,signifer,,,,"(Mendelson, Williams, Sheil and Mulcahy, 2005)",Least Concern,,3.1,Unknown,Global
54356869,61804,Craugastor tabasarae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,tabasarae,,,,"(Savage, Hollingsworth, Lips &amp; Jaslow, 2004)",Critically Endangered,C2a(i),3.1,Decreasing,Global
54356973,61816,Pristimantis pirrensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,pirrensis,,,,"(Ibáñez &amp; Crawford, 2004)",Near Threatened,D2,3.1,Stable,Global
54357054,61896,Bolitoglossa copia,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,copia,,,,"Wake, Hanken and Ibáñez, 2005",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
54357142,61898,Bolitoglossa magnifica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,magnifica,,,,"Hanken, Wake &amp; Savage, 2005",Endangered,B1ab(iii),3.1,Decreasing,Global
54357258,136079,Leptodactylus savagei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,savagei,,,,"Heyer, 2005",Least Concern,,3.1,Stable,Global
54357363,85341796,Ecnomiohyla rabborum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,rabborum,,,,"Mendelson, Savage, Griffith, Ross, Kubicki &amp; Gagliardo, 2008",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
54357699,3172,Incilius periglenes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,periglenes,,,,"(Savage, 1967)",Extinct,,3.1,,Global
54357888,54360,Cryptotriton monzoni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,monzoni,,,,"(Campbell &amp; Smith, 1998)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54358143,54486,Rhinella chrysophora,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhinella,chrysophora,,,,"(McCranie, Wilson &amp; Williams, 1989)",Critically Endangered,D,3.1,Decreasing,Global
54358350,54549,Atelopus senex,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,senex,,,,"Taylor, 1952",Extinct,,3.1,,Global
54358483,54601,Incilius campbelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,campbelli,,,,"(Mendelson, 1994)",Least Concern,,3.1,Stable,Global
54358615,54664,Incilius holdridgei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,holdridgei,,,,"(Taylor, 1952)",Critically Endangered,D,3.1,Unknown,Global
54358765,54667,Incilius ibarrai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,ibarrai,,,,"(Stuart, 1954)",Least Concern,,3.1,Unknown,Global
54358935,54690,Incilius leucomyos,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,leucomyos,,,,"(McCranie &amp; Wilson, 2000)",Near Threatened,B1ab(iii),3.1,Decreasing,Global
54359101,54705,Incilius melanochlorus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,melanochlorus,,,,"(Cope, 1877)",Least Concern,,3.1,Stable,Global
54359707,55037,Hyalinobatrachium vireovittatum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,vireovittatum,,,,"(Starrett &amp; Savage, 1973)",Least Concern,,3.1,Unknown,Global
54360125,55294,Agalychnis saltator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,saltator,,,,"Taylor, 1955",Least Concern,,3.1,Decreasing,Global
54360265,55310,Duellmanohyla rufioculis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,rufioculis,,,,"(Taylor, 1952)",Least Concern,,3.1,Stable,Global
54360362,55311,Duellmanohyla salvavida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,salvavida,,,,"(McCranie &amp; Wilson,1986)",Endangered,B1ab(iii),3.1,Decreasing,Global
54360957,55416,Dryophytes bocourti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Dryophytes,bocourti,,,,"(Mocquard, 1899)",Critically Endangered,D,3.1,Decreasing,Global
54361097,55435,Exerodonta catracha,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Exerodonta,catracha,,,,"(Porras and Wilson, 1987)",Near Threatened,B1ab(iii),3.1,Stable,Global
54361335,55465,Ptychohyla dendrophasma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,dendrophasma,,,,"(Campbell, Smith &amp; Acevedo, 2000)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54361732,55516,Isthmohyla insolita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,insolita,,,,"(McCranie, Wilson &amp; Williams, 1993)",Endangered,B1ab(iii),3.1,Decreasing,Global
54361895,55562,Ecnomiohyla minera,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,minera,,,,"(Wilson, McCranie &amp; Williams, 1985)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
54362017,55595,Exerodonta perkinsi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Exerodonta,perkinsi,,,,"(Campbell &amp; Brodie, 1992)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
54362143,55603,Isthmohyla pictipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,pictipes,,,,"(Cope, 1875)",Critically Endangered,C2a(i),3.1,Decreasing,Global
54362471,55697,Isthmohyla xanthosticta,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,xanthosticta,,,,"(Duellman, 1968)",Data Deficient,,3.1,Unknown,Global
54362670,55872,Plectrohyla chrysopleura,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,chrysopleura,,,,"Wilson, McCranie &amp; Cruz, 1994",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54363046,55874,Plectrohyla exquisita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,exquisita,,,,"McCranie &amp; Wilson, 1998",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54363236,55875,Plectrohyla glandulosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,glandulosa,,,,"(Boulenger, 1883)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54363382,55881,Plectrohyla pokomchi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,pokomchi,,,,"Duellman &amp; Campbell, 1984",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
54363523,55882,Plectrohyla psiloderma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,psiloderma,,,,"McCranie &amp; Wilson, 1999",Endangered,B1ab(iii),3.1,Decreasing,Global
54363701,55884,Plectrohyla quecchi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,quecchi,,,,"Stuart, 1942",Endangered,"A2ace; B1ab(iii,v)",3.1,Decreasing,Global
54363857,55886,Plectrohyla tecunumani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,tecunumani,,,,"Duellman &amp; Campbell, 1984",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
54364008,55887,Plectrohyla teuchestes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,teuchestes,,,,"Duellman &amp; Campbell, 1992",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
54364415,55914,Ptychohyla macrotympanum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,macrotympanum,,,,"Campbell &amp; Smith, 1992",Vulnerable,B1ab(iii),3.1,Decreasing,Global
54364546,55915,Atlantihyla panchoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Atlantihyla,panchoi,,,,"(Duellman &amp; Campbell, 1982)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
54364685,55916,Ptychohyla salvadorensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,salvadorensis,,,,"(Mertens,1952)",Near Threatened,B1ab(iii),3.1,Stable,Global
54364902,55917,Quilticohyla sanctaecrucis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Quilticohyla,sanctaecrucis,,,,"(Campbell &amp; Smith, 1992)",Endangered,"B1ab(iii,iv,v)",3.1,Decreasing,Global
54365052,55918,Atlantihyla spinipollex,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Atlantihyla,spinipollex,,,,"(Schmidt, 1936)",Endangered,B1ab(iii),3.1,Decreasing,Global
54365493,56009,Smilisca puma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,puma,,,,"(Cope, 1885)",Least Concern,,3.1,Stable,Global
54365614,56396,Craugastor adamastus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,adamastus,,,,"(Campbell, 1994)",Critically Endangered,D,3.1,Unknown,Global
54365740,56413,Craugastor anciano,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,anciano,,,,"(Savage, McCranie &amp; Wilson, 1988)",Extinct,,3.1,,Global
54365933,56414,Craugastor andi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,andi,,,,"(Savage, 1974)",Critically Endangered,D,3.1,Decreasing,Global
54366043,56418,Craugastor angelicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,angelicus,,,,"(Savage, 1975)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54366174,56426,Craugastor aphanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,aphanus,,,,"(Campbell, 1994)",Endangered,B1ab(iii),3.1,Decreasing,Global
54366464,56468,Craugastor bocourti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,bocourti,,,,"(Brocchi, 1877)",Endangered,B1ab(iii),3.1,Decreasing,Global
54366596,56504,Craugastor chac,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,chac,,,,"(Savage, 1987)",Least Concern,,3.1,Decreasing,Global
54367260,56537,Craugastor cruzi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,cruzi,,,,"(McCranie, Savage &amp; Wilson, 1989)",Critically Endangered,B1ab(iii); D,3.1,Decreasing,Global
54367379,56540,Craugastor cuaquero,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,cuaquero,,,,"(Savage, 1980)",Data Deficient,,3.1,Unknown,Global
54367471,56550,Craugastor daryi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,daryi,,,,"(Ford &amp; Savage, 1984)",Endangered,B1ab(iii),3.1,Decreasing,Global
54367606,56579,Craugastor emleni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,emleni,,,,"(Dunn &amp; Emlen, 1932)",Endangered,B1ab(iii),3.1,Decreasing,Global
54367708,56582,Craugastor epochthidius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,epochthidius,,,,"(McCranie &amp; Wilson, 1997)",Critically Endangered,D,3.1,Decreasing,Global
54367912,56588,Craugastor escoces,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,escoces,,,,"(Savage, 1975)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54368225,56603,Craugastor fleischmanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,fleischmanni,,,,"(Boettger, 1892)",Critically Endangered,C2a(i),3.1,Decreasing,Global
54368348,56665,Craugastor inachus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,inachus,,,,"(Campbell &amp; Savage, 2000)",Critically Endangered,A2ac+4ac,3.1,Decreasing,Global
54368475,56697,Craugastor laevissimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,laevissimus,,,,"(Werner, 1896)",Endangered,A2ace,3.1,Decreasing,Global
54368714,56707,Craugastor lauraster,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,lauraster,,,,"(Savage, McCranie &amp; Espinal, 1996)",Least Concern,,3.1,Decreasing,Global
54368948,56761,Craugastor merendonensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,merendonensis,,,,"(Schmidt, 1933)",Critically Endangered,D,3.1,Unknown,Global
54369048,56765,Craugastor milesi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,milesi,,,,"(Schmidt, 1933)",Critically Endangered,B1ab(iii); D,3.1,Unknown,Global
54369213,56766,Craugastor mimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,mimus,,,,"(Taylor, 1955)",Least Concern,,3.1,Unknown,Global
54369332,56782,Craugastor myllomyllon,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,myllomyllon,,,,"(Savage, 2000)",Extinct,,3.1,,Global
